timestamp	message	user_id
2019-04-03 01:06:48	Access granted	4630479
2019-04-03 01:10:13	Access granted	6374101
2019-04-03 01:46:26	Access granted	6039918
2019-04-03 01:51:49	Access granted	7921964
2019-04-03 02:37:20	Access denied	4027572
2019-04-03 02:57:01	Access granted	6219086
2019-04-03 03:38:33	Access denied	3580154
2019-04-03 03:54:06	Access granted	7034005
2019-04-03 04:32:57	Access granted	6568655
2019-04-03 05:27:30	Access granted	3534882
2019-04-03 05:35:57	Access denied	4464913
2019-04-03 06:33:28	Access granted	5831729
2019-04-03 06:42:14	Access granted	3126602
2019-04-03 07:27:18	Access granted	1873568
2019-04-03 07:29:45	Access granted	3865181
2019-04-03 08:28:02	Access granted	2262484
2019-04-03 09:25:38	Access granted	3699921
2019-04-03 10:06:36	Access granted	1582234
2019-04-03 10:21:12	Access granted	8763194
2019-04-03 10:54:11	Access granted	8862039
2019-04-03 11:33:28	Access denied	7226535
2019-04-03 12:30:37	Access denied	5442106
2019-04-03 12:42:08	Access granted	2943111
2019-04-03 13:02:44	Access denied	4247044
2019-04-03 13:36:24	Access denied	9347188
2019-04-03 14:01:46	Access granted	5605424
2019-04-03 14:15:53	Access granted	3570360
2019-04-03 15:08:15	Access denied	3616876
2019-04-03 15:35:20	Access granted	8636587
2019-04-03 16:29:47	Access granted	3917192
2019-04-03 16:55:52	Access granted	4751923
2019-04-03 17:38:37	Access granted	9758437
2019-04-03 18:26:17	Access granted	8028051
2019-04-03 19:06:48	Access denied	2118028
2019-04-03 19:20:34	Access granted	4431714
2019-04-03 19:45:17	Access granted	7188606
2019-04-03 20:00:48	Access denied	1747241
2019-04-03 20:27:18	Access denied	5645879
2019-04-03 20:38:41	Access granted	4821577
2019-04-03 21:31:39	Access granted	3712388
2019-04-03 22:20:26	Access granted	8976357
2019-04-03 22:57:50	Access granted	7578446
2019-04-03 23:40:16	Access granted	2134264
2019-04-03 23:53:09	Access granted	7587666
2019-04-04 00:12:29	Access granted	7637439
2019-04-04 00:53:42	Access granted	5256365
2019-04-04 01:19:43	Access granted	6173090
2019-04-04 01:28:10	Access granted	4239862
2019-04-04 02:00:16	Access denied	7550329
2019-04-04 02:03:24	Access granted	1917835
2019-04-04 02:23:22	Access granted	6802196
2019-04-04 02:58:00	Access granted	8985716
2019-04-04 03:19:21	Access granted	7296877
2019-04-04 04:11:16	Access denied	7427811
2019-04-04 04:54:03	Access denied	9132524
2019-04-04 05:52:55	Access denied	5710125
2019-04-04 06:52:04	Access granted	8410439
2019-04-04 07:06:23	Access granted	2179837
2019-04-04 07:12:40	Access granted	6939361
2019-04-04 07:34:18	Access granted	3434095
2019-04-04 07:40:10	Access granted	6753583
2019-04-04 07:46:30	Access granted	3996238
2019-04-04 07:58:24	Access denied	2712412
2019-04-04 08:54:24	Access denied	6029593
2019-04-04 09:21:58	Access granted	2236889
2019-04-04 09:39:58	Access granted	5560602
2019-04-04 10:38:13	Access granted	7359941
2019-04-04 11:10:53	Access denied	3390486
2019-04-04 12:04:09	Access granted	4673693
2019-04-04 12:08:19	Access granted	4964300
2019-04-04 12:45:59	Access denied	8793759
2019-04-04 13:42:10	Access granted	6294014
2019-04-04 13:49:48	Access granted	7326817
2019-04-04 14:49:06	Access denied	9646711
2019-04-04 15:23:52	Access granted	2268751
2019-04-04 16:12:00	Access granted	1435452
2019-04-04 16:30:18	Access granted	1016125
2019-04-04 17:15:47	Access denied	3287814
2019-04-04 18:11:06	Access denied	5239620
2019-04-04 18:28:06	Access granted	5065065
2019-04-04 19:18:28	Access granted	2556055
2019-04-04 19:38:49	Access denied	2167853
2019-04-04 20:13:11	Access granted	1528629
2019-04-04 21:02:40	Access granted	6677958
2019-04-04 21:13:24	Access denied	9821340
2019-04-04 21:43:16	Access denied	4857045
2019-04-04 22:19:15	Access granted	9409660
2019-04-04 22:46:43	Access granted	8005637
2019-04-04 23:11:03	Access denied	4118929
2019-04-04 23:14:06	Access granted	9218431
2019-04-04 23:17:06	Access granted	6113052
2019-04-04 23:46:40	Access granted	3654461
2019-04-05 00:35:37	Access denied	2857600
2019-04-05 00:46:46	Access denied	1812750
2019-04-05 00:59:18	Access granted	1613113
2019-04-05 01:43:59	Access granted	4724159
2019-04-05 02:37:00	Access denied	2102711
2019-04-05 03:21:02	Access granted	5785458
2019-04-05 04:01:35	Access denied	2255905
2019-04-05 04:37:23	Access granted	3978583
2019-04-05 04:45:47	Access granted	2644552
2019-04-05 05:41:20	Access denied	6005962
2019-04-05 06:33:15	Access granted	1472010
2019-04-05 07:22:55	Access granted	6479998
2019-04-05 08:06:44	Access denied	1158326
2019-04-05 08:52:32	Access denied	9319301
2019-04-05 09:17:11	Access granted	5878235
2019-04-05 09:31:44	Access granted	3384721
2019-04-05 10:20:15	Access denied	4925975
2019-04-05 10:47:33	Access granted	4921908
2019-04-05 11:42:31	Access granted	8712411
2019-04-05 12:13:42	Access granted	9715181
2019-04-05 12:16:41	Access denied	3632450
2019-04-05 13:05:04	Access denied	4051974
2019-04-05 13:11:42	Access granted	1794733
2019-04-05 13:26:27	Access granted	8312952
2019-04-05 13:36:17	Access denied	2698448
2019-04-05 14:35:00	Access granted	7683587
2019-04-05 14:47:18	Access granted	7126351
2019-04-05 15:15:38	Access granted	5690567
2019-04-05 15:44:40	Access denied	7452831
2019-04-05 16:29:26	Access granted	7400212
2019-04-05 17:16:22	Access granted	5318359
2019-04-05 17:23:10	Access granted	7879728
2019-04-05 17:55:39	Access granted	8108495
2019-04-05 18:38:00	Access granted	1370626
2019-04-05 19:15:08	Access denied	7328064
2019-04-05 20:13:46	Access granted	6472375
2019-04-05 20:22:17	Access granted	3683826
2019-04-05 20:36:32	Access granted	8049295
2019-04-05 21:04:07	Access granted	7085886
2019-04-05 21:59:09	Access granted	3068709
2019-04-05 22:27:24	Access granted	6490898
2019-04-05 22:47:29	Access granted	3215207
2019-04-05 23:30:22	Access granted	7750156
2019-04-05 23:48:56	Access granted	9461094
2019-04-06 00:48:47	Access granted	7134143
2019-04-06 01:08:29	Access denied	9275623
2019-04-06 01:39:04	Access granted	2154555
2019-04-06 02:08:47	Access denied	2640488
2019-04-06 02:16:57	Access granted	8874171
2019-04-06 03:03:51	Access granted	1981295
2019-04-06 03:12:38	Access granted	5458055
2019-04-06 03:37:06	Access granted	2856022
2019-04-06 04:26:52	Access granted	9633917
2019-04-06 04:40:31	Access denied	7819416
2019-04-06 04:44:20	Access granted	2987005
2019-04-06 05:08:44	Access denied	9283821
2019-04-06 05:10:54	Access granted	4305623
2019-04-06 05:57:09	Access granted	7297383
2019-04-06 06:15:47	Access denied	3220640
2019-04-06 06:50:17	Access granted	1111182
2019-04-06 07:34:38	Access granted	1530000
2019-04-06 07:40:27	Access granted	4614847
2019-04-06 07:47:31	Access denied	1405993
2019-04-06 08:21:13	Access granted	4164351
2019-04-06 09:17:00	Access denied	2554491
2019-04-06 10:11:32	Access granted	7370364
2019-04-06 10:29:04	Access denied	7707833
2019-04-06 10:41:32	Access granted	2082689
2019-04-06 10:53:06	Access denied	7733012
2019-04-06 11:10:56	Access granted	5968689
2019-04-06 11:55:25	Access granted	7067946
2019-04-06 12:17:21	Access granted	3212563
2019-04-06 12:40:28	Access granted	1469358
2019-04-06 13:16:09	Access granted	1132604
2019-04-06 14:02:45	Access denied	2868086
2019-04-06 14:35:52	Access denied	1370781
2019-04-06 14:52:09	Access denied	4294330
2019-04-06 15:24:11	Access granted	2063148
2019-04-06 16:20:23	Access granted	4149513
2019-04-06 16:39:10	Access granted	5032228
2019-04-06 17:27:07	Access granted	8688973
2019-04-06 17:33:57	Access granted	7529631
2019-04-06 17:45:52	Access granted	7833291
2019-04-06 18:41:25	Access granted	2643464
2019-04-06 19:36:32	Access denied	8776150
2019-04-06 19:45:21	Access granted	7702537
2019-04-06 20:08:00	Access denied	1616386
2019-04-06 20:46:00	Access granted	4542425
2019-04-06 21:25:28	Access granted	7318405
2019-04-06 22:14:49	Access granted	2483880
2019-04-06 23:11:07	Access granted	1895375
2019-04-07 00:02:01	Access granted	8259020
2019-04-07 01:01:35	Access granted	8163479
2019-04-07 01:14:10	Access granted	9018794
2019-04-07 01:36:55	Access denied	3060183
2019-04-07 02:22:31	Access denied	9157784
2019-04-07 02:23:45	Access granted	2243133
2019-04-07 02:52:02	Access granted	5255101
2019-04-07 03:13:54	Access granted	4865913
2019-04-07 04:07:19	Access denied	7805594
2019-04-07 04:42:14	Access granted	3285528
2019-04-07 05:17:09	Access granted	3603202
2019-04-07 06:04:06	Access denied	4206999
2019-04-07 06:15:07	Access denied	3731161
2019-04-07 06:59:22	Access denied	5369723
2019-04-07 07:57:47	Access denied	7718995
2019-04-07 08:25:55	Access granted	4249812
2019-04-07 08:42:13	Access granted	2486059
2019-04-07 08:49:07	Access granted	9089665
2019-04-07 09:23:20	Access denied	9895766
2019-04-07 09:42:34	Access granted	3374753
2019-04-07 10:11:48	Access granted	5338388
2019-04-07 11:02:18	Access denied	3292818
2019-04-07 11:50:27	Access granted	9441891
2019-04-07 12:28:38	Access denied	8602983
2019-04-07 13:02:28	Access denied	1849300
2019-04-07 13:53:06	Access denied	8131960
2019-04-07 13:56:57	Access granted	5334009
2019-04-07 14:11:21	Access granted	1853445
2019-04-07 14:51:21	Access granted	6384369
2019-04-07 14:53:35	Access granted	6222418
2019-04-07 15:35:12	Access granted	3072588
2019-04-07 16:24:34	Access denied	1278754
2019-04-07 16:53:12	Access granted	7501518
2019-04-07 16:58:41	Access granted	4416499
2019-04-07 17:54:19	Access granted	9299204
2019-04-07 18:04:00	Access granted	3329135
2019-04-07 18:35:13	Access granted	3629088
2019-04-07 18:59:28	Access denied	7334072
2019-04-07 19:14:51	Access granted	9202746
2019-04-07 19:39:52	Access granted	9127173
2019-04-07 20:25:26	Access granted	4542500
2019-04-07 20:55:26	Access granted	8782862
2019-04-07 21:41:38	Access granted	3738951
2019-04-07 22:30:21	Access granted	8438781
2019-04-07 23:07:11	Access granted	7930391
2019-04-07 23:09:28	Access granted	9839746
2019-04-07 23:34:45	Access granted	7365495
2019-04-08 00:28:38	Access denied	7413919
2019-04-08 01:12:40	Access denied	3526810
2019-04-08 01:30:58	Access granted	2645057
2019-04-08 02:03:43	Access denied	7950343
2019-04-08 02:23:01	Access granted	5049927
2019-04-08 02:41:08	Access denied	9992403
2019-04-08 03:22:19	Access granted	4630207
2019-04-08 04:07:18	Access denied	4323391
2019-04-08 04:37:56	Access granted	2745181
2019-04-08 05:01:06	Access granted	6142556
2019-04-08 05:39:16	Access denied	3464011
2019-04-08 05:54:10	Access granted	3296060
2019-04-08 06:34:31	Access granted	9668822
2019-04-08 07:28:03	Access granted	6299180
2019-04-08 08:10:12	Access denied	3377662
2019-04-08 08:12:28	Access granted	1421485
2019-04-08 08:20:25	Access granted	4802306
2019-04-08 08:53:36	Access denied	8218962
2019-04-08 09:34:38	Access granted	9858116
2019-04-08 10:08:35	Access granted	9677814
2019-04-08 10:31:29	Access granted	6847497
2019-04-08 10:38:21	Access granted	9068164
2019-04-08 10:57:45	Access granted	3915577
2019-04-08 11:12:50	Access granted	4034859
2019-04-08 11:38:30	Access denied	7437623
2019-04-08 11:55:23	Access granted	9058739
2019-04-08 12:38:57	Access granted	3081087
2019-04-08 12:54:37	Access denied	5803885
2019-04-08 13:30:53	Access denied	7188790
2019-04-08 14:01:42	Access granted	9155365
2019-04-08 14:15:10	Access granted	3407737
2019-04-08 14:26:51	Access denied	5439988
2019-04-08 14:37:26	Access granted	9443365
2019-04-08 14:55:56	Access granted	5954972
2019-04-08 15:46:03	Access denied	8466074
2019-04-08 16:07:14	Access denied	2852004
2019-04-08 16:27:37	Access granted	9148743
2019-04-08 16:53:14	Access granted	9521511
2019-04-08 17:32:10	Access denied	5765370
2019-04-08 18:10:32	Access denied	2504231
2019-04-08 18:30:53	Access granted	2792039
2019-04-08 19:05:30	Access denied	1534548
2019-04-08 19:38:01	Access granted	9797892
2019-04-08 19:53:45	Access denied	7852177
2019-04-08 20:51:50	Access granted	1531382
2019-04-08 21:20:29	Access granted	6449963
2019-04-08 22:04:08	Access granted	2658311
2019-04-08 22:23:29	Access denied	7454745
2019-04-08 23:09:34	Access denied	6649813
2019-04-08 23:40:35	Access granted	2803372
2019-04-09 00:08:07	Access denied	1573271
2019-04-09 00:09:23	Access granted	8067111
2019-04-09 00:31:02	Access granted	2668766
2019-04-09 01:16:49	Access granted	2538936
2019-04-09 01:48:20	Access denied	9246464
2019-04-09 02:39:22	Access granted	3175239
2019-04-09 03:33:45	Access granted	6443388
2019-04-09 04:04:23	Access granted	6333467
2019-04-09 04:41:11	Access granted	7728545
2019-04-09 05:11:56	Access granted	6915068
2019-04-09 05:55:37	Access denied	4874831
2019-04-09 06:03:17	Access granted	1239533
2019-04-09 06:52:53	Access denied	9327210
2019-04-09 07:37:27	Access granted	9040181
2019-04-09 07:39:14	Access granted	3027915
2019-04-09 08:01:59	Access denied	1979606
2019-04-09 08:22:57	Access granted	5945660
2019-04-09 08:34:10	Access denied	5080508
2019-04-09 09:29:55	Access granted	7239878
2019-04-09 10:24:16	Access denied	7581263
2019-04-09 11:15:33	Access denied	5378582
2019-04-09 11:24:54	Access denied	5150887
2019-04-09 11:46:19	Access granted	2711380
2019-04-09 12:11:08	Access granted	6681787
2019-04-09 12:40:23	Access granted	9523343
2019-04-09 13:29:09	Access granted	5930092
2019-04-09 14:16:24	Access granted	6280917
2019-04-09 14:18:19	Access granted	2496552
2019-04-09 14:30:20	Access granted	8262409
2019-04-09 14:38:56	Access granted	5397063
2019-04-09 15:26:46	Access denied	1821450
2019-04-09 15:48:19	Access denied	6127962
2019-04-09 16:32:24	Access granted	6801525
2019-04-09 17:15:02	Access granted	3138205
2019-04-09 17:50:21	Access granted	6266511
2019-04-09 18:22:56	Access granted	9554853
2019-04-09 18:30:02	Access granted	4264761
2019-04-09 19:29:21	Access granted	7319176
2019-04-09 20:22:56	Access granted	2165570
2019-04-09 21:19:44	Access denied	1405356
2019-04-09 21:36:06	Access granted	4695460
2019-04-09 21:39:33	Access granted	9476908
2019-04-09 22:02:24	Access granted	1685604
2019-04-09 22:06:13	Access granted	7468483
2019-04-09 22:57:09	Access granted	8193510
2019-04-09 23:51:23	Access denied	3808412
2019-04-09 23:53:35	Access granted	6005811
2019-04-10 00:40:43	Access granted	6153795
2019-04-10 01:12:53	Access granted	7921412
2019-04-10 01:14:41	Access granted	3277171
2019-04-10 02:02:52	Access granted	2998883
2019-04-10 02:15:50	Access granted	7513278
2019-04-10 03:03:32	Access denied	8437114
2019-04-10 03:29:49	Access granted	5424476
2019-04-10 03:57:36	Access granted	8296951
2019-04-10 04:16:20	Access denied	3177483
2019-04-10 04:22:50	Access denied	2365698
2019-04-10 04:34:38	Access granted	5514341
2019-04-10 05:32:17	Access granted	5512472
2019-04-10 05:48:45	Access granted	5682360
2019-04-10 05:58:07	Access granted	5279069
2019-04-10 06:51:52	Access denied	9017771
2019-04-10 07:02:59	Access granted	7616591
2019-04-10 07:19:54	Access granted	1063809
2019-04-10 07:52:50	Access denied	2358647
2019-04-10 08:34:44	Access granted	7772593
2019-04-10 08:55:26	Access granted	9801922
2019-04-10 09:18:10	Access granted	2908146
2019-04-10 09:43:40	Access granted	1504924
2019-04-10 10:17:40	Access granted	2097978
2019-04-10 10:34:42	Access denied	4886824
2019-04-10 11:23:37	Access granted	2972199
2019-04-10 11:27:56	Access denied	5255440
2019-04-10 11:44:08	Access denied	9826586
2019-04-10 12:11:51	Access denied	6716051
2019-04-10 12:43:04	Access granted	7244482
2019-04-10 13:01:23	Access granted	4004250
2019-04-10 13:04:57	Access granted	1672371
2019-04-10 13:20:04	Access granted	8284120
2019-04-10 13:32:50	Access granted	6242003
2019-04-10 14:14:54	Access denied	1290264
2019-04-10 14:28:41	Access granted	4682392
2019-04-10 15:04:01	Access granted	9437239
2019-04-10 15:21:18	Access denied	8787831
2019-04-10 16:10:23	Access denied	4422794
2019-04-10 16:36:57	Access granted	5124796
2019-04-10 17:22:21	Access granted	9142756
2019-04-10 17:41:18	Access granted	1820958
2019-04-10 17:46:06	Access denied	2063994
2019-04-10 17:52:43	Access denied	9089878
2019-04-10 17:57:45	Access denied	8483407
2019-04-10 18:34:51	Access granted	2019187
2019-04-10 19:29:16	Access denied	8286429
2019-04-10 20:05:12	Access granted	9903556
2019-04-10 21:00:48	Access granted	5779797
2019-04-10 21:17:29	Access granted	8325909
2019-04-10 21:59:33	Access denied	4590052
2019-04-10 22:45:05	Access denied	3761378
2019-04-10 23:20:46	Access granted	4217838
2019-04-11 00:12:04	Access granted	4412098
2019-04-11 00:28:55	Access granted	4242766
2019-04-11 01:09:31	Access granted	2592253
2019-04-11 01:11:48	Access denied	3591876
2019-04-11 01:31:46	Access granted	1016579
2019-04-11 01:34:29	Access denied	4536148
2019-04-11 02:32:31	Access denied	7646993
2019-04-11 02:34:15	Access granted	8653943
2019-04-11 03:29:34	Access denied	7329937
2019-04-11 03:33:02	Access denied	2929161
2019-04-11 04:18:42	Access granted	8540159
2019-04-11 05:04:58	Access denied	6714807
2019-04-11 05:50:31	Access granted	5781436
2019-04-11 06:44:38	Access denied	6241027
2019-04-11 07:41:26	Access denied	3970332
2019-04-11 08:16:28	Access denied	8497082
2019-04-11 09:08:26	Access granted	3408277
2019-04-11 09:33:44	Access granted	4264652
2019-04-11 10:06:46	Access granted	3802517
2019-04-11 10:57:08	Access granted	6715385
2019-04-11 11:09:05	Access granted	9349222
2019-04-11 11:11:20	Access granted	7763162
2019-04-11 12:04:24	Access denied	8585103
2019-04-11 12:15:42	Access granted	2915556
2019-04-11 12:59:19	Access granted	6277835
2019-04-11 13:02:15	Access granted	8921176
2019-04-11 13:10:46	Access granted	5517041
2019-04-11 14:09:37	Access granted	9422035
2019-04-11 14:31:29	Access granted	9399662
2019-04-11 15:19:40	Access denied	7264047
2019-04-11 16:17:10	Access granted	2919645
2019-04-11 16:38:40	Access granted	1360866
2019-04-11 17:05:38	Access granted	4255673
2019-04-11 18:02:44	Access granted	8257444
2019-04-11 18:09:21	Access granted	9180347
2019-04-11 18:56:06	Access denied	3253810
2019-04-11 19:43:56	Access granted	4706692
2019-04-11 20:11:02	Access granted	3445729
2019-04-11 20:30:46	Access denied	4772914
2019-04-11 21:21:08	Access granted	9427984
2019-04-11 22:14:53	Access granted	5103047
2019-04-11 22:50:39	Access granted	4444474
2019-04-11 23:14:55	Access granted	9722223
2019-04-11 23:36:19	Access granted	4413908
2019-04-12 00:24:19	Access denied	9115651
2019-04-12 00:36:26	Access granted	9214443
2019-04-12 01:17:31	Access granted	6604153
2019-04-12 02:10:01	Access denied	1044320
2019-04-12 02:33:55	Access granted	3284189
2019-04-12 03:05:56	Access granted	5490369
2019-04-12 03:33:34	Access denied	5483154
2019-04-12 04:31:44	Access granted	6241914
2019-04-12 05:27:39	Access granted	1454465
2019-04-12 05:46:39	Access granted	4500950
2019-04-12 06:34:42	Access granted	1658314
2019-04-12 06:49:41	Access granted	2061426
2019-04-12 07:27:37	Access denied	2643054
2019-04-12 07:37:22	Access granted	2809862
2019-04-12 08:18:01	Access denied	2520401
2019-04-12 08:28:32	Access denied	2633324
2019-04-12 08:47:21	Access granted	7957962
2019-04-12 09:09:52	Access granted	3679174
2019-04-12 09:36:38	Access granted	4933081
2019-04-12 09:48:28	Access granted	8275539
2019-04-12 09:49:40	Access denied	5556502
2019-04-12 09:57:38	Access denied	5385923
2019-04-12 10:08:44	Access granted	2157654
2019-04-12 10:16:05	Access granted	2327568
2019-04-12 10:41:24	Access denied	1648646
2019-04-12 11:25:11	Access granted	6349249
2019-04-12 12:01:13	Access granted	9174859
2019-04-12 12:07:54	Access granted	8415341
2019-04-12 12:25:18	Access denied	6946218
2019-04-12 12:33:50	Access granted	9118484
2019-04-12 12:46:42	Access granted	1962284
2019-04-12 13:00:58	Access granted	2216583
2019-04-12 13:01:58	Access granted	3940345
2019-04-12 13:12:51	Access denied	3061234
2019-04-12 13:40:46	Access denied	5566412
2019-04-12 14:25:19	Access denied	7068850
2019-04-12 14:54:07	Access granted	6615073
2019-04-12 15:48:26	Access granted	6967934
2019-04-12 15:50:38	Access granted	9786745
2019-04-12 15:59:48	Access denied	4378892
2019-04-12 16:10:44	Access granted	8871410
2019-04-12 17:05:27	Access granted	7403326
2019-04-12 17:47:11	Access granted	8809222
2019-04-12 18:00:57	Access granted	4615622
2019-04-12 18:21:24	Access granted	5972885
2019-04-12 19:04:09	Access granted	1263422
2019-04-12 19:51:52	Access granted	8586850
2019-04-12 20:39:32	Access granted	7207810
2019-04-12 21:33:08	Access granted	3060255
2019-04-12 22:08:31	Access granted	8828339
2019-04-12 23:06:30	Access granted	6084994
2019-04-12 23:25:21	Access denied	7695866
2019-04-12 23:44:54	Access granted	1889173
2019-04-13 00:15:55	Access denied	7086318
2019-04-13 00:52:51	Access granted	8701505
2019-04-13 01:43:44	Access granted	8544806
2019-04-13 02:16:07	Access granted	8499642
2019-04-13 02:19:23	Access granted	2429531
2019-04-13 03:04:54	Access granted	9194962
2019-04-13 03:15:41	Access denied	3693474
2019-04-13 03:17:26	Access denied	7729294
2019-04-13 03:46:02	Access granted	5011110
2019-04-13 04:23:10	Access granted	6255118
2019-04-13 05:08:45	Access granted	9688502
2019-04-13 05:31:23	Access denied	4964337
2019-04-13 05:42:19	Access granted	3531474
2019-04-13 06:04:05	Access granted	6079930
2019-04-13 06:55:58	Access granted	5407898
2019-04-13 07:35:48	Access denied	8998170
2019-04-13 07:49:11	Access denied	8565396
2019-04-13 08:31:54	Access denied	2338033
2019-04-13 09:18:33	Access granted	6835324
2019-04-13 09:40:46	Access granted	7402732
2019-04-13 10:36:13	Access granted	5236861
2019-04-13 10:40:42	Access denied	3011944
2019-04-13 11:34:50	Access granted	6140788
2019-04-13 12:24:47	Access granted	7084667
2019-04-13 12:56:52	Access denied	5494232
2019-04-13 13:35:12	Access denied	9779763
2019-04-13 13:56:28	Access granted	5070099
2019-04-13 14:23:45	Access granted	5337411
2019-04-13 15:22:42	Access granted	4247020
2019-04-13 16:19:23	Access granted	9338741
2019-04-13 16:33:31	Access denied	2844587
2019-04-13 17:04:38	Access granted	1635222
2019-04-13 17:06:07	Access denied	1373130
2019-04-13 17:50:30	Access granted	8758448
2019-04-13 18:30:26	Access granted	2638763
2019-04-13 19:14:04	Access granted	6200289
2019-04-13 20:07:38	Access denied	7381858
2019-04-13 21:04:04	Access denied	2007601
2019-04-13 21:39:09	Access granted	3075097
2019-04-13 22:16:22	Access granted	5501230
2019-04-13 22:47:04	Access denied	5614400
2019-04-13 23:30:43	Access granted	9494522
2019-04-14 00:05:46	Access granted	7790418
2019-04-14 00:48:59	Access granted	9229264
2019-04-14 01:30:38	Access denied	7436602
2019-04-14 02:22:50	Access granted	4144662
2019-04-14 02:24:08	Access granted	6325986
2019-04-14 03:16:44	Access denied	4734107
2019-04-14 03:42:56	Access denied	5474678
2019-04-14 04:39:19	Access granted	4553397
2019-04-14 05:02:12	Access granted	6642984
2019-04-14 05:27:06	Access granted	3474903
2019-04-14 05:44:32	Access denied	1338788
2019-04-14 06:23:48	Access granted	8564902
2019-04-14 07:05:34	Access granted	9222998
2019-04-14 07:15:04	Access granted	1189625
2019-04-14 07:22:13	Access denied	6998321
2019-04-14 07:40:12	Access granted	7510261
2019-04-14 08:34:59	Access granted	5572236
2019-04-14 09:32:32	Access granted	9233261
2019-04-14 10:05:42	Access granted	7204691
2019-04-14 10:46:14	Access granted	8512682
2019-04-14 11:09:53	Access denied	5206792
2019-04-14 11:40:30	Access denied	9824087
2019-04-14 12:16:51	Access granted	8094098
2019-04-14 12:25:13	Access granted	5724523
2019-04-14 13:05:25	Access denied	5562323
2019-04-14 13:16:48	Access granted	2189947
2019-04-14 13:20:11	Access granted	7552278
2019-04-14 13:38:26	Access denied	3372250
2019-04-14 14:14:57	Access granted	2812040
2019-04-14 14:55:12	Access granted	1468103
2019-04-14 15:15:34	Access denied	2045364
2019-04-14 15:45:34	Access granted	4300036
2019-04-14 16:30:18	Access granted	5569166
2019-04-14 17:22:50	Access granted	3471093
2019-04-14 18:07:36	Access granted	5592417
2019-04-14 19:07:27	Access granted	6212825
2019-04-14 19:34:47	Access denied	8702267
2019-04-14 20:15:05	Access denied	2948672
2019-04-14 20:39:15	Access granted	1702084
2019-04-14 21:28:38	Access denied	8786462
2019-04-14 22:03:12	Access granted	8002480
2019-04-14 22:45:42	Access granted	5529052
2019-04-14 23:37:37	Access denied	8790416
2019-04-15 00:29:10	Access denied	2733775
2019-04-15 01:15:05	Access denied	8112420
2019-04-15 01:52:40	Access denied	8999949
2019-04-15 02:44:45	Access denied	5936195
2019-04-15 02:47:49	Access granted	1551490
2019-04-15 03:15:56	Access granted	2887908
2019-04-15 04:13:52	Access granted	1150105
2019-04-15 04:44:02	Access denied	4805951
2019-04-15 04:53:21	Access granted	1000697
2019-04-15 05:31:27	Access granted	3115620
2019-04-15 05:38:52	Access denied	9215360
2019-04-15 05:54:42	Access denied	6489234
2019-04-15 05:56:21	Access granted	9295264
2019-04-15 06:17:08	Access granted	3706356
2019-04-15 06:26:26	Access granted	3415296
2019-04-15 07:01:10	Access denied	5740749
2019-04-15 07:16:20	Access denied	5301526
2019-04-15 08:12:19	Access granted	3625669
2019-04-15 08:34:27	Access granted	8873038
2019-04-15 09:17:27	Access granted	6627917
2019-04-15 09:40:45	Access granted	8569288
2019-04-15 09:56:52	Access granted	9356474
2019-04-15 10:48:31	Access granted	5637118
2019-04-15 11:40:07	Access granted	3178561
2019-04-15 12:06:46	Access granted	3709499
2019-04-15 12:19:49	Access granted	1975823
2019-04-15 12:28:49	Access denied	6457085
2019-04-15 13:17:25	Access granted	1173476
2019-04-15 13:49:24	Access denied	1023574
2019-04-15 14:40:29	Access granted	3633517
2019-04-15 15:33:09	Access denied	5176023
2019-04-15 15:36:29	Access granted	4491491
2019-04-15 16:08:45	Access granted	2062096
2019-04-15 16:41:26	Access granted	8058628
2019-04-15 17:40:12	Access granted	3093527
2019-04-15 17:44:22	Access granted	1463457
2019-04-15 18:14:32	Access granted	6873024
2019-04-15 18:49:31	Access granted	3336973
2019-04-15 19:02:39	Access denied	9047186
2019-04-15 19:26:28	Access granted	9891219
2019-04-15 20:24:47	Access granted	3755179
2019-04-15 20:59:11	Access granted	6666631
2019-04-15 21:35:38	Access denied	9716234
2019-04-15 22:04:30	Access granted	1415415
2019-04-15 22:49:52	Access granted	6682389
2019-04-15 23:32:52	Access denied	3000454
2019-04-15 23:34:04	Access granted	6314036
2019-04-16 00:21:50	Access denied	5521852
2019-04-16 00:24:44	Access denied	4559701
2019-04-16 00:29:01	Access granted	6932495
2019-04-16 01:17:44	Access granted	6008298
2019-04-16 02:17:36	Access granted	6247866
2019-04-16 02:51:12	Access denied	3507911
2019-04-16 03:10:42	Access granted	4496752
2019-04-16 03:29:21	Access granted	5056480
2019-04-16 03:44:17	Access granted	7128194
2019-04-16 04:04:01	Access granted	8472301
2019-04-16 04:50:02	Access granted	5773818
2019-04-16 05:29:57	Access granted	8558094
2019-04-16 06:10:23	Access granted	9139186
2019-04-16 06:53:27	Access granted	4421592
2019-04-16 07:29:13	Access granted	8920225
2019-04-16 08:15:47	Access granted	1410557
2019-04-16 08:31:08	Access denied	4444682
2019-04-16 09:03:03	Access granted	3553621
2019-04-16 09:42:14	Access granted	4116486
2019-04-16 09:53:01	Access granted	7669322
2019-04-16 10:16:17	Access denied	5198439
2019-04-16 10:51:11	Access denied	5044072
2019-04-16 11:39:22	Access granted	7389693
2019-04-16 12:20:46	Access granted	1317360
2019-04-16 12:37:55	Access granted	1977540
2019-04-16 12:48:00	Access granted	3268076
2019-04-16 13:18:12	Access granted	8530199
